SID,Region,TGL,CO,Grid ,Dependancy,Sub Cities,NPS Sites,Corporate Client Site,Technology,Site Importance,Single City Region (RAN),Single City Region (Com),Site Category,Revenue Cat,OnAirDate,"New 
USF Sites",Sharing Status,Shared With,OMO Site ID,"Locked Site
Expire Date","DG Opertational Status
(696 Update)",Solar Sites,Li-Ion Sites,"Jan-25
(Fuel)","Feb-25
(Fuel)","Mar-25
(Fuel)","Apr-25
(Fuel)","May-25
(Fuel)","Jun-25
(Fuel)","Jul-25
(Fuel)","Aug-25
(Fuel)","Sep-25
(Fuel)","Oct-25
(Fuel)","Nov-25
(Fuel)","Dec-25
(Fuel)",Jan 25 TCH%,Feb 25 TCH%,Mar 25 TCH%,Apr 25 TCH%,May 25 TCH%,Jun 25 TCH%,Jul 25 TCH%,Aug 25 TCH%,Sep 25 TCH%,q1,q2,q3,Oct 25 TCH%,Nov 25 TCH%,Dec 25 TCH%,Jan 26 TCH%,Feb 26 TCH%,2026-01-20 00:00:00,2026-01-21 00:00:00,2026-01-22 00:00:00,2026-01-23 00:00:00,2026-01-24 00:00:00,2026-01-25 00:00:00,2026-01-26 00:00:00,2026-01-27 00:00:00,2026-01-28 00:00:00,2026-01-29 00:00:00,2026-01-30 00:00:00,2026-01-31 00:00:00,2026-02-01 00:00:00,2026-02-02 00:00:00,2026-02-03 00:00:00,2026-02-04 00:00:00,2026-02-05 00:00:00,2026-02-06 00:00:00,2026-02-07 00:00:00,2026-02-08 00:00:00,2026-02-09 00:00:00,2026-02-10 00:00:00
61,South-1,aqib.rasheed,Mehroz.Khan_Ieng,S1002,3,Liyari,No,No,2G+3G+4G,Minor Hub,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Not Shared,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,83.70447784946238,86.02695988095239,83.22128602150535,84.4167132222222,62.47750709677418,68.9527777777778,76.37784738095237,90.74037133333333,87.62876722222224,84.31757458397338,71.9489993655914,84.91566197883598,81.50449354838709,96.722361,92.1952706451613,94.77892473118278,94.35575000000001,97.57,97.24333333333334,97.24333333333334,97.22333333333334,97.20666666666666,97.22333333333334,97.22333333333334,97.23666666666666,97.22666666666667,90.54,88.82000000000001,86.12666666666667,86.15333333333332,86.11333333333333,90.7275,97.22333333333334,97.22333333333334,97.22333333333334,97.22333333333334,97.22333333333334,97.22333333333334,97.22333333333334
59,South-1,Aman.Siddiqui,wajid_iqbal_c1,S1008,9,Other Cities,No,Yes,2G+3G+4G,PTN Node Site,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Not Shared,-,-,-,-,-,2022-11-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,99.35247311827956,99.28619047619047,99.31146043010753,98.79545311111112,99.34023817204303,98.7753991111111,97.87940773809524,99.13791344086022,99.54577777777779,99.31670800819252,98.97036346475507,98.85436631891109,97.61956989247315,95.63391266666665,98.56122139784947,99.10146870967745,98.30998133333334,99,99.21,99.03000000000002,99.06333333333333,99.18666666666667,99.25999999999999,99.00999999999999,98.99666666666667,99,98.95333333333333,98.99333333333334,99.25999999999999,92.71544999999999,98.93333333333334,98.93333333333334,98.47436333333333,98.98,98.89,99.15333333333332,99.18333333333334,99.10666666666667,98.73
58,South-1,Aman.Siddiqui,ehsan_ali_c1,S1004,6,Liyari,No,Yes,2G+3G+4G,PTN Node Site,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Not Shared,-,-,-,-,-,2023-06-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,95.78677086021506,98.65855440476193,98.23931236559142,99.34655555555557,99.13032258064518,99.36366666666666,98.95883190476191,99.50287356321839,99.39707811111111,97.56154587685614,99.2801816009558,99.28626119303048,99.12376344086023,97.297927,87.03408204301076,88.116053655914,98.82700000000001,87.06275,87.74539,79.72079666666666,87.63875666666667,88.01913666666667,87.89942333333333,86.93587333333333,86.94673,87.82518333333333,90.56501666666668,99.05666666666667,99.11333333333334,98.89333333333333,98.66666666666667,98.55333333333333,99.26666666666667,98.74000000000001,99.56,98.67,98.98666666666666,98.81666666666666,98.11666666666667
57,South-1,Aman.Siddiqui,hamza.younus,S1007,0,Highway,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Shared as Guest,Pakcom,Pakcom,-,Yes,-,2023-12-17 00:00:00,1320,1380,1260,1260,1350,1770,90,1500,1860,1500,1380,1500,86.08574387096775,88.06593464285713,84.01244354838707,77.40695888888887,74.60522526881721,47.96856311111112,46.408289462365595,92.64077935483871,91.0220808888889,86.05470735407066,66.66024908960573,76.6903832353644,82.88857075268817,87.86440055555555,80.63165838709676,94.0817351612903,96.82615866666667,91.63551,94.50842333333333,94.18419666666667,98.81333333333333,97.74042666666666,95.58014666666668,86.39850666666666,95.85428333333334,92.67138999999999,88.12879333333335,91.44713666666667,96.87142666666666,96.78779666666668,92.08846333333334,98.39310333333333,98.44666666666667,96.5686,98.50666666666666,95.54244333333334,96.92771666666665,97.47317666666667,97.52695333333332
56,South-1,aqib.rasheed,MuhammadTanveeruddin,S1009,13,Other Cities,No,Yes,2G+3G+4G,PTN Node Site,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Not Shared,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,90.13615204301074,94.75969452380954,98.31495430107526,99.04337355555555,98.34664107526883,98.58253944444445,98.08809988095238,98.15121752688171,97.0821098888889,94.40360028929852,98.6575180250896,97.77380909890768,98.39535526881716,98.17780077777775,98.29595279569892,98.66608688172043,98.11087533333334,98.79333333333334,98.85680333333333,99.22071666666666,99.3,99.24666666666667,98.75540333333333,96.44666666666667,96.96181333333334,96.61549333333333,99.21999999999998,98.65611,99.18571333333334,99.20197,99.11666666666667,99.07076666666667,99.26666666666667,99.01333333333334,98.44333333333333,98.83333333333333,99.34571999999999,98.64615333333332,90.17081
55,South-1,moiz.hussain,MBhutto_s1,S1010,0,Korangi,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Shared as Guest,Telecard,NASEEM CINEMA,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,99.2496940860215,97.83223488095237,99.02590322580642,98.43802944444444,96.17153849462366,96.8659161111111,95.62389471264366,95.23887301075268,92.40211388888889,98.70261073092676,97.15849468339307,94.42162720409509,89.20891053763442,89.76540022222223,93.96424225806454,90.80881935483873,94.61725533333335,83.89587333333333,83.73130333333333,78.23516333333335,95.45325000000001,90.76405,98.82666666666667,93.56721666666668,98.62,98.98333333333333,97.72784333333334,97.34492,97.43348666666668,96.85034999999999,96.32532333333334,91.96035666666667,98.81,92.52079666666667,98.28000000000002,90.53957000000001,92.68574666666666,90.62410666666666,97.57630333333334
53,South-1,Aman.Siddiqui,tauqeer_c1,S1004,0,Other Cities,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Shared as Guest,Telecard,Venus Cinema - Liaquatabad,-,-,-,2022-09-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,89.45141784946237,89.96671345238096,84.89044698924732,78.31803377777779,90.56040333333333,90.24396422222223,92.9669454761905,94.40837563218392,94.45686911111112,88.10285943036355,86.37413377777779,93.94406340649518,99.45420290322583,99.10325644444447,97.65763010752688,98.14565010752688,99.59166666666665,99.44333333333333,99.45666666666666,99.25666666666666,99.36,99.29,97.19333333333333,84.95333333333333,86.70872000000001,88.87643333333334,99.33,99.31666666666666,99.41000000000001,99.45,100,100,100,99.25999999999999,99.26666666666667,99.42333333333333,99.93666666666667,99.27333333333333,99.30666666666667
52,South-1,salman.amin,imran_warsi_c1,S1001,0,Baldia,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Shared as Guest,Pakcom,Pakcom,-,-,-,2024-11-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,95.93595505376346,98.51541797619048,96.73059301075268,96.11690188888889,99.43208580645162,99.86251055555555,97.94406933333333,99.67084688172044,98.01306255555555,97.06065534690221,98.47049941696535,98.54265959020312,99.74217559139784,98.47247677777777,98.33248817204301,97.14865408602151,90.77504533333334,99.95333333333333,100,80.76034,99.21754333333332,100,100,70.61585666666667,100,99.53666666666668,100,78.67075333333334,100,100,96.51842333333333,93.2,99.99333333333334,100,79.38389000000001,100,100,100,38.654806666666666
51,South-1,aqib.rasheed,Shahzad.ullahKhan,S1008,27,Other Cities,No,No,2G+3G+4G,PTN Node Site,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Shared as Host,Telenor,-,-,Yes,-,-,120,0,120,60,120,90,60,420,0,60,120,120,94.8464398924731,94.46850261904763,99.40608516129032,98.15782677777777,92.9717707526882,92.67538288888892,90.56262505747127,91.44510849462364,99.47588888888889,96.24034255760368,94.60166013978495,93.8278741469946,98.70465677419355,98.06105999999998,98.91419354838712,98.83204301075271,98.78633333333332,99.19666666666667,98.82666666666667,98.57333333333334,98.57666666666667,98.75999999999999,99.09333333333332,98.46333333333332,98.74000000000001,98.77333333333333,98.32666666666667,98.23666666666666,98.75,98.87666666666667,99.16333333333334,98.63666666666666,98.83,98.89333333333333,98.56333333333333,99.01333333333334,98.66666666666667,98.78666666666668,98.43333333333334
50,South-1,Moiz.Hussain,Zakeer.Ahmed-HRSG,S1011,0,Highway,No,No,2G+3G+4G,BTS,-,-,Bronze,SB,2004-09-30,Non USF Sites,Shared as Guest,NTC,Port Qasim (Bin Qasim),2026-03-30 00:00:00,-,-,2021-12-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012903225806451613,0,-,-,-,0.0,0.00043010752688172043,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,South-1,aqib.rasheed,samar_abbass_c1,S1007,0,Other Cities,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Not Shared,-,-,-,-,-,2024-05-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,98.02817666666665,98.51844238095237,99.79550279569894,99.36549900000001,98.54037774193549,90.04950100000002,99.31915790123458,76.42509688172044,89.0509057777778,98.78070728110599,95.98512591397851,88.26505352024428,97.5112093548387,95.1286038888889,97.84674548387096,98.78973838709678,99.067,99.31666666666666,98.81333333333333,90.63949000000001,99.06,99.31333333333333,99.13,99.00333333333333,98.65333333333332,98.98,98.90666666666668,98.96,99.07666666666667,99.30666666666667,98.99666666666667,98.95,99.06333333333333,99.01666666666667,99.20333333333333,98.88333333333333,99.41333333333334,98.87666666666667,98.96
47,South-1,moiz.hussain,syed.shahzad,S1012,0,Other Cities,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Shared as Guest,Telecard,Falaknaz,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,74.52155892473121,78.96832845238093,80.33335559139783,78.87373233333332,77.29169903225805,85.82474755555555,99.62165209876541,95.97538397849458,98.59212877777777,77.94108098950333,80.66339297371563,98.06305495167925,98.16004999999997,98.61966666666666,98.79035258064513,97.58350505376345,98.652,98.73666666666666,89.62571000000001,98.70666666666666,98.55333333333333,98.59333333333332,98.68,98.68,98.55333333333333,98.75666666666666,98.78000000000002,98.74000000000001,76.29938666666666,98.45333333333333,98.42666666666666,98.39666666666666,98.50666666666666,98.43,99.09333333333332,98.49666666666667,98.95333333333333,98.89999999999999,98.86333333333334
46,South-1,Aman.Siddiqui,Zuhair.Ali,S1008,0,Other Cities,No,Yes,2G+3G+4G,BTS,-,-,Gold,PGS,2004-09-30,Non USF Sites,Shared as Guest,Pakcom,Pakcom,-,-,-,2024-04-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,98.8731182795699,98.6390220238095,99.13150537634412,96.2015831111111,97.58169344086022,99.10877777777777,85.15021119047618,73.76564946236562,89.99289988888889,98.88121522657451,97.63068477658304,82.96958684724355,98.20956247311825,95.67794344444447,98.10136795698924,98.28687870967741,98.29733333333334,98.13666666666666,98.38666666666666,98.28333333333335,98.50666666666666,98.26666666666667,98.32333333333334,98.42299666666666,98.32333333333334,98.06666666666666,98.40788666666667,98.91333333333334,98.41666666666667,98.71666666666665,98.61,98.17333333333333,98.08,98.42333333333333,98.25999999999999,98.24333333333334,98.22333333333334,98.20333333333333,98.04
45,South-1,Aman.Siddiqui,Ishareef_s1,S1008,0,Other Cities,No,Yes,2G+3G+4G,BTS,-,-,Gold,PGS,2004-09-30,Non USF Sites,Shared as Guest,Pakcom,Pakcom,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,98.38411290322581,98.55904761904765,97.70866999999998,98.45111111111113,98.50459236559139,92.05022644444445,97.15435758620691,98.707038172043,98.25407622222222,98.2172768407578,96.33530997371565,98.03849066015738,95.27216935483872,97.34394722222221,94.96949193548387,93.49337838709681,97.75000000000001,97.92333333333333,98.07666666666667,97.31,97.42666666666666,97.8,97.39999999999999,98.07666666666667,97.79333333333334,97.82,97.58333333333333,97.77333333333333,97.36333333333334,98.05,97.80666666666667,97.44666666666667,97.21333333333332,97.56333333333333,97.67333333333333,97.74333333333334,97.70333333333333,97.35333333333334,98.94666666666667
44,South-1,aqib.rasheed,Shahzad.ullahKhan,S1007,10,Other Cities,No,Yes,2G+3G+4G,PTN Node Site,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Not Shared,-,-,-,Yes,-,-,600,600,1050,900,840,900,900,780,900,0,750,600,99.96770580645162,99.72855345238098,99.65603451612903,99.51278999999998,99.41327806451612,98.32175900000001,99.58904142857145,99.45143752688173,98.96053477777777,99.7840979249872,99.08260902150538,99.33367124441031,99.39841354838708,98.83829044444445,99.3200652688172,99.06299967741934,99.48266666666666,99.21,99.23,99.37,99.46999999999998,99.41333333333334,99.58666666666666,99.47333333333334,99.26333333333334,99.40666666666668,99.2,99.50333333333333,99.17333333333333,99.50666666666666,99.26333333333334,99.54,100,99.58666666666666,99.54333333333334,99.36,99.62333333333333,99.14666666666666,99.25666666666666
43,South-1,aqib.rasheed,Shahzad.ullahKhan,S1007,0,Other Cities,No,Yes,2G+3G+4G,BTS,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Shared as Guest,Pakcom,Pakcom,-,-,-,2024-05-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,96.48499172043012,97.77281178571431,99.81043010752687,99.21243344444446,99.42655913978491,99.16798866666664,99.0815825,95.13119602150537,99.21104822222225,98.02274453789043,99.26899375029866,97.8079422479092,98.40699827956992,98.10776344444444,97.29459709677421,98.66966666666666,98.45133333333334,97.92,98.47333333333334,97.95666666666666,98.93666666666667,98.59666666666668,99.26666666666667,98.56666666666666,98.37333333333333,98.58,97.90418666666666,98.47333333333334,98.18666666666667,98.95666666666666,98.41333333333334,98.44333333333333,98.08,98.73,98.39999999999999,98.18333333333334,98.48666666666666,98.13333333333333,98.68666666666667
42,South-1,aqib.rasheed,Shahzad.ullahKhan,S1007,0,Other Cities,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Shared as Guest,Pakcom,Pakcom,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,93.00421849462366,93.40064488095236,94.22278741935484,94.18260744444446,78.42768043010751,78.42487733333331,81.20123096774194,98.38588301075269,98.14400988888889,93.54255026497695,83.67838840262843,92.57704128912785,96.50660731182795,98.112649,98.26205569892474,97.17648655913978,98.977,91.38319666666666,99.13666666666666,77.51843333333333,74.51057,98.66333333333334,99.43666666666667,99.33999999999999,99.06666666666666,98.87333333333333,98.87666666666667,99.31,99.37,99.32333333333334,98.55,99.09333333333332,98.74666666666667,99.92333333333333,99.27666666666666,98.97666666666667,98.79,98.37666666666667,98.71333333333332
41,South-1,aqib.rasheed,Mehroz.Khan_Ieng,S1002,0,Saddar,No,Yes,2G+3G+4G,BTS,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Shared as Guest,Pakcom,Pakcom,-,-,-,2024-12-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,84.29286150537634,84.18298630952381,80.27407580645162,81.59237466666667,83.84688430107528,78.73759633333334,79.88571607142858,83.14058611111112,85.98498311111112,82.91664120711725,81.39228510035844,83.00376176455028,93.20742376344086,92.99900044444442,91.78901440860217,95.76455268817205,95.464576,97,96.81333333333333,96.90666666666668,97.65666666666668,96.97333333333334,97.20333333333333,96.88333333333333,96.87,96.81666666666666,96.77,97,97.16333333333334,96.84747666666665,97.05666666666667,97.23,97.42333333333333,97.30666666666667,96.47735,96.84281666666668,97.51666666666667,84.92811666666667,93.01666666666667
40,South-1,aqib.rasheed,Mehroz.Khan_Ieng,S1002,0,Saddar,No,Yes,2G+3G+4G,BTS,-,-,Gold,PGS,2004-09-30,Non USF Sites,Shared as Guest,Pakcom,Pakcom,-,-,-,2022-05-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,63.958163118279586,89.48050928571426,91.05675333333333,93.99463055555553,94.88961645161291,91.94511322222223,10.187226547619046,76.12426011111113,79.04165733333333,81.49847524577574,93.60978674313021,55.11771466402117,81.68576397849463,99.76335699999997,99.24836903225807,99.70800161290325,98.55985466666667,99.44,99.54666666666667,100,100,100,100,99.78000000000002,98.83291666666666,100,100,100,99.21666666666665,100,100,99.48,99.44,100,99.74666666666667,99.62333333333333,100,87.30854666666669,100
39,South-1,aqib.rasheed,yousuf.gul.khan,S1009,1,Other Cities,No,Yes,2G+3G+4G,Minor Hub,-,-,Gold,PGS,2004-09-30,Non USF Sites,Not Shared,-,-,-,-,-,2022-08-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,85.48279924731185,71.45499773809523,88.06509311827953,86.24790855555555,87.71159795698927,87.06589144444446,81.51704095238092,58.362304888888886,66.01985555555557,81.66763003456221,87.00846598566308,68.63306713227513,82.64529419354841,75.01683344444443,75.30421677419355,89.07564430107526,88.64582866666666,90.57363333333335,90.53909333333333,90.38457333333334,61.47338666666668,90.94864666666666,91.17414000000001,91.17519333333333,91.41349333333334,91.16915999999999,90.65910000000001,90.86137666666667,91.02635333333335,91.42253333333333,90.69074,90.44654333333334,88.01821333333334,87.39665333333335,87.24921333333333,87.57918,88.40512333333334,87.86454666666667,87.38553999999999
38,South-1,Aman.Siddiqui,Ishareef_s1,S1004,11,Other Cities,No,Yes,2G+3G+4G,PTN Node Site,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Not Shared,-,-,-,Yes,-,2022-10-14 00:00:00,0,0,400,0,0,300,0,0,400,0,400,30,99.51555838709677,99.25345238095238,99.38039043010752,98.75599866666666,97.94021741935484,99.324,99.45122595238094,99.42288888888889,98.11591988888885,99.38313373271889,98.67340536200716,98.99667824338623,97.57389139784945,98.24494155555557,99.23227397849463,99.41382118279569,99.37166666666667,99.38816000000001,99.69666666666667,97.06029666666666,99.67333333333333,99.71999999999998,100,100,100,100,99.47333333333334,99.33,99.65666666666668,99.78000000000002,99.22666666666667,98.94666666666667,99.08,99.15666666666668,99.28000000000002,99.36333333333334,99.66333333333334,99.71999999999998,99.5
37,South-1,aqib.rasheed,AAFaroqui_s1,S1004,0,Saddar,No,Yes,2G+3G+4G,BTS,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Not Shared,-,-,-,-,-,2024-05-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,91.47948935483872,90.97695369047618,90.69615537634408,78.6593341111111,63.81805612903227,63.657980666666646,91.6054513095238,96.55622222222225,96.89865911111113,91.050866140553,68.71179030227,95.02011088095237,76.30612204301075,87.19845188888888,91.87359225806452,98.47397849462367,98.51833333333333,98.77333333333333,97.98666666666666,98.93333333333334,98.54,98.24000000000001,98.88666666666667,98.26333333333334,98.34333333333332,98.52333333333333,98.78666666666668,98.04333333333334,98.52666666666666,98.58333333333333,98.11,98.37666666666667,98.65333333333332,99.08,98.05,98.69333333333333,98.70333333333333,98.25999999999999,98.67333333333333
36,South-1,Aman.Siddiqui,Ishareef_s1,S1008,0,Other Cities,No,Yes,2G+3G+4G,PTN Node Site,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Shared as Guest,NTC,Karachi  Pak Capital Mux Hall,-,-,-,2024-05-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,99.75021505376344,99.70083333333334,98.58746666666669,85.38008544444448,92.49404741935484,99.77333044444441,90.96146571428571,96.6132678888889,93.48740233333332,99.34617168458782,92.54915443608125,93.68737864550263,99.53887978494623,99.62073022222222,94.4841992473118,99.75817204301076,99.94133333333332,100,99.66666666666667,99.99333333333334,100,100,99.40666666666668,99.55666666666667,99.55,99.81666666666666,100,100,99.56,100,100,99.96999999999998,100,100,99.85333333333334,99.92,100,99.67,100
35,South-1,Aman.Siddiqui,wajid_iqbal_c1,S1008,0,Other Cities,No,Yes,2G+3G+4G,BTS,-,-,Gold,PGS,2004-09-30,Non USF Sites,Not Shared,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,96.58483870967743,97.02000000000001,96.85720430107529,96.7483333333333,97.04337344086021,96.88943922222224,95.68900130952377,60.472079784946224,91.23960188888888,96.82068100358424,96.89371533213858,82.46689432778629,95.18779225806449,96.87497844444444,92.20825752688172,96.66179311827958,92.964304,96.95,96.94666666666667,97.26666666666667,96.78000000000002,97.18,97.10000000000001,97.05666666666667,97.19666666666667,96.87,97.06666666666666,96.77,98.10666666666667,96.88666666666666,92,87.67666666666666,87.67,89.52001000000001,97.76333333333334,97.39666666666666,97.5,85.24969666666667,97.98
34,South-1,Aman.Siddiqui,wajid_iqbal_c1,S1008,2,Other Cities,No,Yes,2G+3G+4G,Minor Hub,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Shared as Guest,Pakcom,Pakcom,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,91.94202182795698,97.53487547619045,98.79057451612906,98.59983733333333,97.17171559139787,98.68418666666666,97.75025988888888,96.39777924731183,98.91389288888891,96.08915727342549,98.15191319713261,97.68731067502988,97.77294516129031,98.08384000000001,95.19730376344083,97.46641118279568,98.42166666666667,98.14666666666666,98.43666666666667,92.90874666666666,98.18333333333334,98.66666666666667,98.58,98.06666666666666,98.43,98.63333333333333,98.11,98.25999999999999,98.35666666666667,98.53333333333335,98.45333333333333,98.29666666666667,98.25333333333333,98.38666666666666,98.33,98.79333333333334,98.5,98.35666666666667,98.31333333333333
33,South-1,aqib.rasheed,samar_abbass_c1,S1011,0,Other Cities,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Shared as Guest,Pakcom,Pakcom,-,-,-,2023-04-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,96.36856365591397,97.83904761904763,96.84139784946235,96.54634933333334,98.50552161290322,99.39675333333335,99.84743506172842,98.52124440860216,99.61440288888888,97.01633637480798,98.1495414265233,99.32769411973982,99.20440860215056,99.02556788888889,98.14699806451613,99.25139784946234,99.27366666666668,99.48333333333333,99.45,99.24000000000001,99.27666666666666,98.93666666666667,99.32666666666667,99.09333333333332,99.10666666666667,99.22666666666667,99.39333333333333,98.35333333333334,99.04666666666667,99.42,99.07,99.03000000000002,99.44,99.49333333333334,99.09333333333332,99.32666666666667,99.3,99.43333333333334,99.13
32,South-1,aqib.rasheed,amjad_ali_c1,S1009,1,DHA,No,Yes,2G+3G+4G,PTN Node Site,-,-,Gold,PGS,2004-09-30,Non USF Sites,Shared as Guest,Pakcom,Pakcom,-,-,-,2023-10-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,97.93756333333333,97.41166666666666,97.46817204301074,96.79981588888892,97.69547999999999,97.7694841111111,97.77414559523811,97.75978494623654,98.31377777777776,97.60580068100357,97.42159333333332,97.94923610641747,97.29341204301075,94.41604855555555,96.36118526881724,97.39856720430107,97.58833333333332,97.21,97.43666666666667,97.14333333333333,98.37666666666667,96.20725,98.69666666666667,98.62333333333333,97.56666666666666,98,97.22666666666667,98.16333333333334,97.37333333333333,97.57,97.48666666666666,96.87333333333333,97.69333333333333,97.31333333333333,97.39999999999999,98.02666666666666,98.3,97.92666666666666,97.29333333333334
31,South-1,Aman.Siddiqui,Ishareef_s1,S1004,0,Other Cities,No,Yes,2G+3G+4G,BTS,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Shared as Guest,Pakcom,Pakcom,-,-,-,2023-12-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,98.5143446236559,86.57740369047617,99.87271849462365,98.84415788888892,99.95165430107527,98.94227577777777,99.95442488095239,99.66143177777779,96.634536,94.98815560291858,99.24602932258064,98.75013088624341,97.45113795698924,85.1159208888889,97.57149021505379,99.06637989247314,97.23602166666667,99.80333333333333,99.94333333333333,99.65666666666668,99.64333333333333,77.48777666666666,99.76666666666667,99.81,99.77,99.74000000000001,99.91333333333334,99.87333333333333,99.88333333333333,99.88333333333333,99.66666666666667,74.14355,99.74666666666667,99.87666666666667,99.81333333333333,99.8,99.87666666666667,99.86666666666667,99.68666666666667
29,South-1,Aman.Siddiqui,wajid_iqbal_c1,S1008,0,Other Cities,No,Yes,2G+3G+4G,BTS,-,-,Strategic,PGS,2004-09-30,Non USF Sites,Shared as Guest,Pakcom,Pakcom,-,-,-,2024-05-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,98.36337494623655,98.20845238095237,99.12568870967742,98.09122222222224,98.34225806451612,97.94813433333334,98.73476761904762,87.54886946236559,80.48577700000001,98.56583867895544,98.12720487335723,88.92313802713772,98.16615279569893,95.43282099999998,97.01085000000002,96.8458829032258,98.44366666666667,98.61,98.55333333333333,98.42666666666666,98.60666666666667,98.91333333333334,98.46559333333333,98.24333333333334,98.71999999999998,98.29333333333334,98.38666666666666,98.17,98.54333333333334,98.55333333333333,98.47333333333334,98.20666666666666,98.39666666666666,98.73666666666666,98.29333333333334,98.46999999999998,98.83666666666666,98.18666666666667,98.28333333333335
28,South-1,aqib.rasheed,amjad_ali_c1,S1009,0,DHA,No,Yes,2G+3G+4G,BTS,-,-,Silver,SB,2004-09-30,Non USF Sites,Shared as Guest,Pakcom,Pakcom,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,81.3051275268817,82.19314761904764,84.3789577419355,87.7991747777778,96.23867473118278,95.73248300000002,96.54050298850578,93.72666182795696,94.98061688888887,82.62574429595495,93.25677750298685,95.08259390178387,91.31409784946234,96.30065822222221,96.4331655913979,95.95605806451611,96.42766666666668,96.55666666666667,96.48333333333333,96.92666666666666,96.51333333333334,96.53000000000002,96.92333333333333,97.29333333333334,96.64333333333333,96.92666666666666,96.44333333333333,96.70333333333333,96.60666666666667,96.79333333333334,96.13,96.73333333333333,96.80666666666667,96.36666666666667,96.14666666666666,96.25666666666666,96.58,96.11333333333334,96.35000000000001
27,South-1,aqib.rasheed,amjad_ali_c1,S1009,0,DHA,No,Yes,2G+3G+4G,BTS,-,-,Platinum,PGS,2004-09-30,Non USF Sites,Shared as Guest,Pakcom,Pakcom,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,85.32156548387094,85.27298559523808,85.81916688172042,88.91554744444444,98.90929322580645,98.94025322222221,99.17643118279568,97.75011752688172,99.37017122222224,85.47123932027648,95.58836463082436,98.76557331063321,98.95548387096775,98.37351388888891,98.6519983870968,95.8244912903226,97.20584299999999,98.91666666666667,98.87,99.10674,80.04760666666665,85.12483000000002,77.30810000000001,98.10138,96.34513,99.33269333333334,98.75,98.74674,98.69666666666667,98.89333333333333,98.92333333333333,99.14999999999999,98.81666666666666,99.03333333333335,98.58333333333333,98.75,94.35883666666666,86.90625999999999,98.64333333333333
